anime_id,name,genre,type,episodes,rating,members,episode_bins
31737,gakusentoshiasterisk2ndseason,"comedy, ecchi, fantasy, harem, romance, school, sci-fi, supernatural",tv,12.0,7.32,101287,2-12
32071,gantzo,"action, drama, ecchi, horror, psychological, sci-fi, seinen, supernatural",movie,1.0,7.34,8569,1
3734,glassnokamensennokamenwomotsushoujo,"drama, shoujo",ova,3.0,7.32,1248,2-12
2899,higurashinonakukoronispecialnekogoroshihen,"comedy, mystery",special,1.0,7.32,46415,1
10507,inazumaelevengo,"shounen, sports, super power",tv,47.0,7.32,18480,25-50
16774,infernocop,"action, police",ona,13.0,7.32,37500,13-24
28387,joukamachinodandelion,"comedy, seinen, slice of life, super power",tv,12.0,7.32,64307,2-12
21563,kamigaminoasobi,"fantasy, harem, romance, shoujo, supernatural",tv,12.0,7.32,61410,2-12
52,kidoutenshiangeliclayer,"comedy, drama, sci-fi, shounen, sports",tv,26.0,7.32,39758,25-50
4195,kodomonojikannigakki,"comedy, ecchi, school",ova,3.0,7.32,20256,2-12
6163,kuroshitsujirecap,"action, demons, fantasy, shounen, supernatural",special,1.0,7.32,20616,1
6016,kyoushokusoukouguyver1989,"action, horror, sci-fi, super power",ova,6.0,7.32,6090,2-12
3247,lovehinafinalselection,"comedy, ecchi, harem, romance",ova,1.0,7.32,21824,1
1416,lupiniiideadoralive,"action, adventure, comedy, shounen",movie,1.0,7.32,4296,1
12637,mogyuttolovedesekkinchuu,music,music,1.0,7.32,6713,1
13093,nazonokanojoxnazononatsumatsuri,"ecchi, mystery, romance, seinen",ova,1.0,7.32,17967,1
351,ojamajodoremisharp,"comedy, magic, shoujo",tv,49.0,7.32,7878,25-50
12001,onepiece3dgekisoutrapcoaster,"action, adventure, comedy, fantasy, shounen",movie,1.0,7.32,10373,1
14749,orenokanojotoosananajimigashurabasugiru,"comedy, harem, romance, school",tv,13.0,7.32,156116,13-24
9981,phibrainkaminopuzzle,"action, game, mystery, shounen",tv,25.0,7.32,64958,25-50
1120,pokemonmizunomiyakonomamorigamilatiastolatios,"adventure, comedy, drama, fantasy, kids",movie,1.0,7.32,42389,1
1191,sabermarionettejagain,"action, comedy, harem, mecha, romance, sci-fi",ova,6.0,7.32,7289,2-12
1124,seikainodanshoutanjou,"military, romance, sci-fi, space",special,1.0,7.32,5324,1
6581,sengokubasarasetonainogekitotsuhiwofukuuminodaiyousaifugaku,"action, historical, martial arts, samurai",special,1.0,7.32,9553,1
866,slayerspremium,"adventure, comedy, fantasy, magic, shounen",movie,1.0,7.32,13008,1
2583,soukoukiheivotomsthelastredshoulder,"action, drama, mecha, military, sci-fi",ova,1.0,7.32,1895,1
32034,soukyuunofafnerdeadaggressorexodusspecial,"action, drama, mecha, military, sci-fi",special,1.0,7.33,472,1
10232,tamayurahitotose,"comedy, drama, slice of life",tv,12.0,7.32,25760,2-12
14835,theidolmstershinyfesta,"comedy, drama, music",ova,3.0,7.32,9893,2-12
30740,youngblackjack,"drama, historical, seinen",tv,12.0,7.32,42139,2-12
18441,bloodladwagahaiwanekodewanai,"action, comedy, demons, seinen, supernatural, vampire",ova,1.0,7.31,48728,1
33929,bokunoheroacademiajumpfesta2016special,"action, comedy, school, shounen, super power",special,1.0,7.32,17401,1
2513,detectiveconanova03conanandheijiandthevanishedboy,"adventure, comedy, mystery, police, shounen",ova,1.0,7.31,8252,1
27825,dragonnestwarriorsdawn,"action, adventure, fantasy, magic",movie,1.0,7.31,1928,1
3218,gensoumadensaiyuukiova,"adventure, shounen, supernatural",ova,2.0,7.31,3223,2-12
1335,ghostintheshellstandalonecomplextachikomanahibi,"comedy, mecha, sci-fi",special,26.0,7.31,18178,25-50
915,gingadensetsuweed,"adventure, drama, shounen",tv,26.0,7.31,7484,25-50
2987,gingahyouryuuvifam,"action, adventure, mecha, sci-fi",tv,46.0,7.31,1329,25-50
15617,jinruiwasuitaishimashitaspecials,"comedy, fantasy, seinen",special,6.0,7.31,11459,2-12
3010,kaiketsuzorro,"adventure, historical, shounen",tv,52.0,7.31,5243,51-100
16668,kakumeikivalvrave,"action, mecha, space",tv,12.0,7.31,96718,2-12
274,kiddygrade,"action, ecchi, mecha, sci-fi, super power",tv,24.0,7.31,30766,13-24
192,lovehinaharuspecialkimisakurachirunakare,"adventure, comedy, romance",special,1.0,7.31,40858,1
32543,lushidai2ndseason,"action, adventure, comedy, game, parody",ona,13.0,7.31,740,13-24
1429,lupiniiinusumaretalupin,"action, adventure, comedy, shounen",special,1.0,7.31,2694,1
2818,madoukinggranzort,"action, comedy, fantasy, magic, mecha, sci-fi, shounen",tv,41.0,7.31,835,25-50
333,mamawashougaku4nensei,"comedy, drama, sci-fi",tv,51.0,7.31,1711,51-100
6262,mangasekaimukashibanashi,"adventure, drama, fantasy, historical",tv,127.0,7.31,591,100+
3437,misterajikko,"comedy, shounen",tv,99.0,7.31,1828,51-100
6999,princeoftennisanotherstorymessagesfrompastandfutureovabonus,"comedy, sports",special,2.0,7.31,4495,2-12
1835,ryuuseinorockman,"action, game, sci-fi, shounen",tv,55.0,7.31,6670,51-100
529,saishuuheikikanojo,"drama, romance, school, sci-fi",tv,13.0,7.31,58051,13-24
3186,sekaimeisakudouwahakuchounomizuumi,"drama, fantasy, romance",movie,1.0,7.31,1705,1
79,shuffle,"comedy, drama, ecchi, fantasy, harem, magic, romance, school, seinen",tv,24.0,7.31,158772,13-24
3594,tearstotiara,"action, adventure, fantasy, magic",tv,26.0,7.31,50455,25-50
1860,tokyomajingakuenkenpuchotou,"action, drama, fantasy, horror, martial arts, school, supernatural",tv,14.0,7.31,43632,13-24
201,videogirlai,"comedy, drama, ecchi, romance",ova,6.0,7.31,13970,2-12
3322,wagayanooinarisama,"adventure, fantasy, shounen, supernatural",tv,24.0,7.31,23132,13-24
3043,andersendouwaningyohime,"fantasy, romance, shoujo",movie,1.0,7.3,2535,1
2333,animesanjuushi,"adventure, drama, historical, romance",tv,52.0,7.3,2102,51-100
6901,battlespiritsshounengekihadan,"action, game, shounen",tv,50.0,7.3,1135,25-50
12651,danballsenkiw,"action, kids, mecha",tv,58.0,7.3,2088,51-100
2748,dashkappei,"comedy, ecchi, shounen, sports",tv,65.0,7.3,2578,51-100
6198,detectiveconanova08highschoolgirldetectivesonokosuzukiscasefiles,"comedy, mystery, police, shounen",ova,1.0,7.3,6931,1
12623,egomama,music,music,1.0,7.29,1471,1
3231,gunslingergirlilteatrino,"action, drama, military, sci-fi",tv,13.0,7.3,38498,13-24
3298,hatenkouyuugi,"adventure, comedy, drama, fantasy, romance, shoujo",tv,10.0,7.3,25885,2-12
1774,heatguyjspecial,"action, adventure, mecha, police, sci-fi",special,1.0,7.3,1675,1
31500,highschoolfleet,"action, military, school",tv,12.0,7.3,38646,2-12
1358,hokutonokenmovie,"adventure, sci-fi, shounen",movie,1.0,7.3,9328,1
2745,jigokusenseinubeova,"action, comedy, demons, horror, school, shounen, supernatural",ova,3.0,7.3,1426,2-12
20505,kimitoboku,"drama, slice of life",ona,1.0,7.3,1276,1
12175,koitosenkyotochocolate,"drama, romance, school",tv,12.0,7.3,91552,2-12
4903,kyouno5no2tv,"comedy, ecchi, school, seinen",tv,13.0,7.3,22991,13-24
277,mahoromatic2,"comedy, drama, ecchi, military, romance, sci-fi",tv,14.0,7.3,21393,13-24
1017,majutsushiorphen,"action, adventure, comedy, demons, fantasy, magic",tv,24.0,7.3,20105,13-24
10397,mashiroirosymphonythecoloroflovers,"drama, harem, romance, school",tv,12.0,7.3,77284,2-12
16442,precureallstarsmovienewstage2kokoronotomodachi,"action, kids, magic, shoujo",movie,1.0,7.3,1963,1
1847,recyurusarezarumono,"comedy, drama, romance",special,1.0,7.3,16654,1
16051,rokyubuss,"comedy, ecchi, school, sports",tv,12.0,7.3,21125,2-12
34085,sakuranagashi,"action, drama, mecha, music, sci-fi",music,1.0,7.29,2945,1
31280,selectordestructedwixossmovie,"game, psychological",movie,1.0,7.3,9447,1
3000,taihoshichauzofullthrottle,"action, comedy, police, shounen",tv,23.0,7.3,5134,13-24
11341,tanteioperamilkyholmesdai2maku,"comedy, mystery, super power",tv,12.0,7.3,11941,2-12
6169,tenjoujintoakutojinsaigonotatakai,"action, fantasy, magic, super power, supernatural",movie,1.0,7.3,5223,1
178,ultramaniac,"comedy, magic, romance, school, shoujo",tv,26.0,7.3,20062,25-50
1920,uruseiyatsuramovie1onlyyou,"action, adventure, comedy, drama, romance, sci-fi",movie,1.0,7.3,3818,1
1932,yesprecure5,"action, fantasy, magic, school, shoujo",tv,49.0,7.3,6390,25-50
23447,anonatsudematterubokutachiwakoukousaigononatsuwosugoshinagaraanonatsudematteiru,"comedy, drama, romance, sci-fi, slice of life",special,1.0,7.29,19772,1
30205,aoharuxkikanjuu,"action, comedy, shounen, sports",tv,12.0,7.29,97674,2-12
6164,aoihana,"romance, shoujo ai, slice of life",tv,11.0,7.29,43279,2-12
1736,btxneo,"action, adventure, shounen",ova,14.0,7.29,2864,13-24
2589,blackcatspecial,"action, comedy, shounen",special,1.0,7.29,15333,1
4071,blackjacktvhizoubanspecials,adventure,special,2.0,7.29,1707,2-12
12079,blackrockshooter,"action, music",music,1.0,7.29,40641,1
526,bokunochikyuuwomamotte,"drama, sci-fi, shoujo",ova,6.0,7.29,7254,2-12
21437,buddycomplex,"action, mecha, sci-fi",tv,13.0,7.29,44006,13-24
6460,crayonshinchanmovie05ankokutamatamadaitsuiseki,"comedy, ecchi, kids, school, shounen, slice of life",movie,1.0,7.29,1640,1
5216,dcifdacapoif,"drama, harem, magic, romance",ova,2.0,7.29,11482,2-12
7081,danballsenki,"action, kids, mecha",tv,44.0,7.29,3682,25-50
2123,digimonxevolution,"action, adventure, fantasy, sci-fi",movie,1.0,7.29,12449,1
2668,doraemonmovie20nobitanouchuuhyouryuuki,"adventure, comedy, fantasy, kids, shounen, space",movie,1.0,7.29,1124,1
1931,futariwaprecuremaxheartmovie2yukizoranotomodachi,"comedy, fantasy, magic, shoujo",movie,1.0,7.29,2861,1
652,galaxyangelz,"comedy, sci-fi",tv,9.0,7.29,6616,2-12
395,gantz2ndstage,"action, drama, horror, psychological, sci-fi, supernatural",tv,13.0,7.29,87240,13-24
1490,gingatetsudoumonogatari,"action, adventure, drama, sci-fi, space",tv,26.0,7.29,5947,25-50
8120,gotouninaritai,"drama, school, slice of life",movie,1.0,7.29,1201,1
5041,guinsaga,"adventure, fantasy",tv,26.0,7.29,26176,25-50
1371,hinotori,"adventure, drama, historical, sci-fi, supernatural",tv,13.0,7.29,4247,13-24
1116,junkerscomehere,"drama, slice of life",movie,1.0,7.29,2858,1
26441,junketsunomaria,"comedy, fantasy, historical, magic, seinen",tv,12.0,7.29,75460,2-12
6954,karanokyoukaishuushou,mystery,special,1.0,7.29,45718,1
1556,kikoushienma,"demons, ecchi, fantasy, horror, magic, seinen, supernatural",ova,4.0,7.29,11902,2-12
2901,kochirakatsushikakukamearikouenmaehashutsujothemovie,"action, comedy, mystery, police",movie,1.0,7.29,786,1
5079,kurokamitheanimation,"action, martial arts, super power",tv,23.0,7.29,72750,13-24
10456,kyoukaisenjounohorizon,"action, fantasy",tv,13.0,7.29,90977,13-24
1413,lupiniiialcatrazconnection,"action, adventure, comedy, shounen",special,1.0,7.29,3242,1
276,mahoromaticautomaticmaiden,"comedy, ecchi, military, romance, sci-fi",tv,12.0,7.29,36656,2-12
352,mottoojamajodoremi,"comedy, fantasy, magic, shoujo",tv,50.0,7.29,8760,25-50
6023,nogizakaharukanohimitsupurezza,"comedy, ecchi, romance",tv,12.0,7.29,45161,2-12
2947,ojamajodoremisharpmovie,"kids, magic, shoujo",movie,1.0,7.29,2037,1
2108,rockmanexeaxess,"action, adventure, comedy, game, mecha, sci-fi, shounen",tv,51.0,7.29,9025,51-100
1362,streetfighteriithemovie,"action, martial arts, shounen",movie,1.0,7.29,15421,1
1731,talesofsymphoniatheanimationsylvaranthen,"action, adventure, fantasy, magic, martial arts, shounen",ova,4.0,7.29,35730,2-12
3593,utawarerumonoova,"action, comedy, fantasy",ova,3.0,7.29,13738,2-12
16742,watashigamotenainowadoukangaetemoomaeragawarui,"comedy, school, shounen, slice of life",tv,12.0,7.29,257925,2-12
3692,yesprecure5gogo,"action, fantasy, magic, school, shoujo",tv,48.0,7.29,3619,25-50
550,yugioh,"action, comedy, fantasy, game, shounen",tv,27.0,7.29,89243,25-50
8894,yumeiropâtissièremunekyuntropicalisland,"kids, school, shoujo",special,1.0,7.29,5984,1
19759,ansatsukyoushitsu,"action, comedy, shounen",special,1.0,7.28,35230,1
1498,blackbloodbrothers,"action, comedy, fantasy, shounen, supernatural, vampire",tv,12.0,7.28,68626,2-12
30711,codegeassboukokunoakitofinalitoshikimonotachie,"action, mecha, military",movie,1.0,7.28,23592,1
974,deadleaves,"adventure, comedy, psychological, sci-fi",movie,1.0,7.28,40717,1
24031,denkigainohonyasan,"comedy, seinen, slice of life",tv,12.0,7.28,61228,2-12
2222,drslumparalechan,"comedy, sci-fi, shounen, slice of life",tv,243.0,7.28,5330,100+
14829,fatekaleidlinerprismaillya,"action, comedy, fantasy, magic",tv,10.0,7.28,100392,2-12
19159,genshikennidaimeova,"comedy, parody, slice of life",ova,1.0,7.28,8892,1
1140,ginironokaminoagito,"adventure, drama, fantasy, romance, sci-fi",movie,1.0,7.28,45084,1
6463,hoshiwokattahi,"kids, sci-fi",movie,1.0,7.28,2814,1
20457,inarikonkonkoiiroha,"comedy, romance, school, seinen, supernatural",tv,10.0,7.28,65402,2-12
34178,inazumaelevenoutercode,sports,ona,,7.28,1072,
2542,ladygeorgie,"drama, historical, romance, shoujo",tv,45.0,7.28,4157,25-50
189,lovehina,"comedy, ecchi, harem, romance, shounen, slice of life",tv,24.0,7.28,156627,13-24
1414,lupiniiitenshinotacticsyumenokakerawakoroshinokaori,"action, adventure, comedy, shounen",special,1.0,7.28,3183,1
24455,madannooutovanadis,"adventure, ecchi, fantasy, harem, romance",tv,13.0,7.28,114612,13-24
2834,miraclegirls,"drama, magic, shoujo",tv,51.0,7.28,2033,51-100
4134,narutoshippuudenshippuukonohagakuenden,comedy,special,1.0,7.28,34056,1
3111,nasusuitcasenowataridori,"drama, seinen, sports",ova,1.0,7.28,1843,1
14293,nerawaretagakuen,"romance, school, sci-fi",movie,1.0,7.28,44787,1
613,onmyoutaisenki,"adventure, fantasy, shounen, supernatural",tv,52.0,7.28,3945,51-100
12673,papanoiukotowokikinasaipokkapoka,"comedy, romance, slice of life",special,1.0,7.28,22414,1
8133,precureallstarsmoviedx2kibounohikarirainbowjewelwomamore,"action, fantasy, magic, shoujo",movie,1.0,7.28,3046,1
28215,saintseiyasoulofgold,"action, adventure, fantasy, sci-fi, shounen",ona,13.0,7.28,11992,13-24
23987,sarusuberimisshokusai,"drama, historical, supernatural",movie,1.0,7.28,7034,1
1108,senkaidenhoushinengi,"adventure, fantasy, historical, magic, shounen, supernatural",tv,26.0,7.28,10449,25-50
1080,sentouyouseiyukikaze,"action, drama, military, psychological, sci-fi, space",ova,5.0,7.28,9957,2-12
1531,shakugannoshanaspkoitoonsennokougaigakushuu,"comedy, ecchi, fantasy, romance, slice of life",ova,1.0,7.28,26234,1
4382,suzumiyaharuhinoyuuutsu2009,"comedy, mystery, parody, romance, school, sci-fi, slice of life",tv,14.0,7.28,243448,13-24
2747,tetsuwanatom,"action, adventure, drama, mecha, sci-fi, shounen",tv,193.0,7.28,5332,100+
12695,tightrope,"romance, shounen ai",ova,2.0,7.28,18866,2-12
5397,usavichiii,comedy,tv,13.0,7.28,3038,13-24
6951,yugiohchouyuugoutokiwokoetakizuna,"adventure, game, shounen",special,1.0,7.28,18651,1
5196,ariatheoriginationpicturedrama,"fantasy, sci-fi, shounen, slice of life",special,7.0,7.27,7014,2-12
369,boogiepopwawarawanaiboogiepopphantom,"dementia, drama, horror, mystery, psychological, supernatural",tv,12.0,7.27,47280,2-12
2036,cosmicbatongirlcometsan,"adventure, comedy, drama, magic, sci-fi",tv,43.0,7.27,1763,25-50
1352,cybercityoedo808,"action, adventure, police, sci-fi",ova,3.0,7.27,8970,2-12
34349,diamondnoacesecondseasonova,"comedy, school, shounen, sports",ova,2.0,7.25,1885,2-12
2657,doraemonmovie08nobitatoryuunokishi,"adventure, comedy, fantasy, kids, shounen",movie,1.0,7.27,1342,1
31201,doraemonmovie36shinnobitanonippontanjou,"adventure, comedy, fantasy, kids, shounen",movie,1.0,7.27,408,1
10842,fullmetalalchemistthesacredstarofmilosspecials,"comedy, fantasy, magic",ona,4.0,7.27,11981,2-12
1845,gaikinglegendofdaikumaryu,"action, mecha, sci-fi",tv,39.0,7.27,2640,25-50
384,gantz,"action, drama, horror, psychological, sci-fi, supernatural",tv,13.0,7.27,165335,13-24
2400,ghostsweepergsmikami,"comedy, supernatural",tv,45.0,7.27,5118,25-50
2416,grandermusashirv,"adventure, sports",tv,39.0,7.27,987,25-50
650,gunsmithcats,"action, comedy, police, seinen",ova,3.0,7.27,15176,2-12
18713,haiyorenyarukosanyasashiitekinoshitomekata,"comedy, parody, sci-fi",ova,1.0,7.27,14622,1
990,kamisamakazoku,"comedy, drama, fantasy, romance",tv,13.0,7.27,32828,13-24
144,kanon,"drama, romance, slice of life, supernatural",tv,13.0,7.27,41960,13-24
1145,kazenoyoujinbou,"action, drama, mystery, shounen",tv,25.0,7.27,5646,25-50
1086,kenranbutousaithemarsdaybreak,"adventure, comedy, mecha, military, romance, sci-fi, shounen",tv,26.0,7.27,13265,25-50
3670,kikousouseikimospeada,"action, mecha, military",tv,25.0,7.27,4420,25-50
10152,kiminitodoke2ndseasonkataomoi,"romance, shoujo",special,1.0,7.27,35243,1
4198,koutetsujeeg,"action, demons, mecha, sci-fi, shounen",tv,46.0,7.27,1093,25-50
17819,kyotoanimationsuieihen,sports,special,1.0,7.27,8347,1
279,kyougokunatsuhikokousetsuhyakumonogatari,"fantasy, historical, horror, mystery, psychological, supernatural",tv,13.0,7.27,20859,13-24
5019,lupiniiisweetlostnightmahounolampwaakumunoyokan,"adventure, comedy, shounen",special,1.0,7.27,2338,1
1968,mobilesuitzetagundamanewtranslationiilovers,"drama, mecha, military, romance, sci-fi, space",movie,1.0,7.27,5772,1
1941,moonlightmile1stseasonliftoff,"adventure, drama, sci-fi, space",tv,12.0,7.27,6037,2-12
10686,narutohonoonochuuninshikennarutovskonohamaru,"action, adventure, martial arts, shounen, super power",movie,1.0,7.27,30378,1
31645,persona5theanimationthedaybreakers,"action, fantasy, seinen, supernatural",special,1.0,7.27,12779,1
27539,pikminshortmovies,"fantasy, kids",movie,3.0,7.27,406,2-12
2283,redbaron,"action, mecha, sci-fi, shounen",tv,49.0,7.27,1188,25-50
1236,sfsaiyuukistarzinger,"adventure, mecha, sci-fi, shounen, space",tv,73.0,7.27,1199,51-100
5702,sorawomiagerushoujonohitominiutsurusekai,"action, fantasy, magic, romance, super power",tv,9.0,7.27,24799,2-12
4162,taihoshichauzonagisanokoutsuuyuudou,"action, comedy, police, seinen",special,1.0,7.27,2444,1
1144,tenchimuyouinlove2harukanaruomoi,"drama, romance, sci-fi, shounen",movie,1.0,7.27,10233,1
4705,tengentoppagurrenlagannparallelworks,music,music,8.0,7.27,22213,2-12
22689,terraformarsbugs2hen,"action, horror, sci-fi, space",ova,2.0,7.27,21616,2-12
16866,tonarinokaibutsukuntonarinogokudoukun,"comedy, historical, romance, shoujo",ova,1.0,7.27,46837,1
17699,torikomoviebishokushinnospecialmenu,"action, adventure, fantasy, shounen",movie,1.0,7.27,3077,1
6567,uruseiyatsuratheshougaibutsusuieitaikai,"action, comedy, romance, school, sci-fi",special,1.0,7.27,1848,1
3738,usavichii,"adventure, comedy",tv,13.0,7.27,3382,13-24
30845,aikatsumusicawardminnadeshouwomoracchaimashow,"music, shoujo",movie,1.0,7.26,1028,1
2225,alpsnoshoujoheidi,"drama, historical, slice of life",tv,52.0,7.26,12014,51-100
10647,aonoexorcisturaex,"action, fantasy, shounen, supernatural",special,10.0,7.26,43615,2-12
2825,arabiannightssindbadnoboukentv,"adventure, fantasy, magic, romance",tv,52.0,7.26,2631,51-100
31298,bakatotesttoshoukanjuumatsurisentakushiikounomi,"comedy, school",special,6.0,7.27,3817,2-12
9645,bebophighschool,"comedy, school, seinen",ova,7.0,7.26,1180,2-12
31417,binankoukouchikyuuboueibulovelove,"comedy, magic, school, slice of life",tv,12.0,7.26,13346,2-12
8359,crayonshinchanmovie04henderlandnodaibouken,"comedy, ecchi, kids, school, shounen, slice of life",movie,1.0,7.26,1479,1
4586,daisukibubuchacha,kids,tv,26.0,7.26,800,25-50
2659,doraemonmovie14nobitatoburikinolabyrinth,fantasy,movie,1.0,7.26,1181,1
4798,druaganotoutheaegisofurukjilnobouken,"adventure, fantasy",special,1.0,7.26,10516,1
6361,efataleofmemoriesprologue,"drama, music",special,1.0,7.26,21002,1
13183,fatezeroremix,"action, fantasy, supernatural",special,2.0,7.26,10824,2-12
380,fushigiyuugiova,"adventure, comedy, fantasy, historical, romance, shoujo",ova,3.0,7.26,14863,2-12
27567,fushigiyuugispecialnakagoshikkarishinasai,comedy,special,2.0,7.25,943,2-12
243,gravitation,"comedy, music, romance, shoujo, shounen ai",tv,13.0,7.26,67916,13-24
1016,gunnm,"drama, mecha, sci-fi, shounen",ova,2.0,7.26,22648,2-12
